1.428049781271647500e-01 5.199897834941594743e-01 7.178660971334217544e-01 3.685526137174361949e-01 5.801242591090005618e-02 5.971670504329652518e-01 1.425245631233011956e-01 9.464964403625641953e-01 9.073261800240767228e-01 3.532205465861106841e-01 9.752262032733607366e-01 7.262639065697891194e-01 6.452308377229664105e-01 5.212376818404171885e-01 8.257807333068925004e-01 4.418271258865489326e-01 4.821114957211293239e-01 2.107285175821342893e-01 5.051938557050620338e-01 7.794230758913230916e-01
1.680406332399708713e-02 5.525786627541640073e-01 6.714388753933580034e-01 5.096781308502422725e-01 7.325367380293834607e-01 1.805724790311736827e-01 2.680093520714124100e-01 9.655635734782301860e-01 1.585446306913546044e-01 6.532490262085999255e-02 5.661062574847852691e-01 9.225337715621565460e-01 5.755916301594896645e-01 4.824191498843811710e-01 2.941777515249317521e-01 3.625414576264878175e-01 9.617036931503458730e-01 2.757347414956462517e-01 5.550114971104497252e-01 1.490971938651233231e-01
9.795265053731665450e-01 4.885215852508660861e-01 9.707631786734692847e-01 7.604061977147406060e-01 6.933260898655269067e-01 7.422625811094620829e-01 1.827415700131307386e-02 8.626859573061953501e-01 6.652384120460758110e-01 8.525552809508060159e-01 6.639777334411359755e-01 2.192957173888061551e-01 9.759982614480624541e-01 6.476125102380716481e-01 2.341742385564722362e-01 7.494624013595155843e-01 7.205737132445041437e-01 4.762282040059508947e-01 4.765174522005856117e-01 6.691729562707534607e-01
2.635876932325974531e-01 9.154574686724845645e-01 1.548698275099176236e-01 2.464975588340709844e-01 5.794598427571353572e-01 9.435165934967432166e-01 8.000297742150825897e-01 4.143291758070046793e-01 1.548589264391904141e-01 4.549646193307743669e-02 9.958549564298659895e-01 4.022229678893293192e-01 3.201347967664436300e-01 6.108826349638872832e-01 5.366796456002006499e-01 5.862456329964236268e-01 6.704788082478236877e-01 3.793070220793315350e-01 9.952488480298585793e-01 6.711759474295794226e-01
2.077746626473410130e-01 8.766414283521896111e-01 4.820181083801595712e-01 4.227423334531665855e-02 3.989829223248253509e-01 4.882462194232215502e-01 9.556455631808306039e-01 1.772288290988888182e-02 3.618119133490943495e-01 2.332752562661883911e-01 8.843176410762756401e-01 6.651759199023308256e-01 4.347554894228966571e-01 3.405040833810145662e-01 8.859453909821223272e-01 2.008435317109421581e-01 5.115443297525779087e-01 3.407900310522986587e-01 9.668378700135249471e-01 4.882341403580998662e-01
5.255059501285305190e-01 9.358693645867698363e-01 8.555645455914578923e-01 6.318798715418838530e-02 1.821696140057577074e-01 7.577645994536964524e-01 7.665153063041495463e-01 1.450152015909891290e-01 3.325895273276977537e-01 6.495687087310386687e-02 1.741340641579821602e-01 2.478886419984357437e-01 7.125753453858957309e-01 1.557234705654667595e-01 3.191204081075256216e-01 3.269706477614303664e-01 3.468572944485577292e-01 1.348663549902517911e-02 6.036072612611063093e-01 3.668054407585630283e-01
6.865634346525714138e-01 1.194238446478399496e-01 8.812795985131889331e-01 2.091349956432875246e-01 6.852536511054516666e-01 3.953261637776480653e-01 1.728146879161901461e-01 9.950198425874112740e-01 9.504136519607971900e-01 2.670210235796168785e-01 9.900876230734368955e-01 1.923611862620498991e-01 2.476369183330608958e-01 8.235902816401652338e-01 9.319764138928443575e-01 6.723289502486474722e-01 4.278049477581520321e-01 7.947838151901002179e-01 7.304597654069886481e-01 8.818315332442672183e-02
9.310685640276414876e-01 7.551663754667332640e-01 2.578129578895979046e-01 1.938563549375194039e-02 9.054359112161816103e-01 5.293750865548415563e-01 6.884585446123262509e-01 2.288918114089993905e-01 3.861099593844692368e-01 2.703260162919410847e-01 4.342112299890974469e-01 1.684218649714398497e-01 7.932194866484533202e-01 3.769148370799018100e-01 3.563742387122880162e-01 1.644310120397793895e-01 1.664982021985363936e-01 4.228814050937231839e-01 2.689849071616534637e-01 3.943182576541248707e-04
1.586156226335839747e-01 2.565993798552468341e-01 5.834273894275068262e-01 2.712379637307964497e-01 3.998282896458371649e-01 5.984907884178836124e-01 2.997941592122674859e-01 2.313893953261972891e-01 1.337803237235630771e-01 8.605617772831229972e-01 8.204855249672097228e-01 4.583346541907462601e-02 2.736321276814139836e-01 1.573437818675084143e-01 5.656778156980877270e-01 9.312446092275454834e-01 9.912751918387752159e-01 4.699276832579393215e-01 9.408949401651357514e-01 5.745739280994787146e-01
6.193119848116150905e-01 4.181215178406574307e-01 9.194941136127426917e-01 7.869309185944746154e-01 9.311797210760736077e-01 3.745213980971194845e-01 8.966880878374050567e-03 5.946048296583760218e-01 5.770508443692775602e-01 8.274570929130452557e-01 4.459580835462119142e-01 1.646212907296602523e-01 9.263935973203826224e-01 6.736582993349338189e-01 9.104124901644773393e-01 3.852992922792151109e-01 3.963288435518117492e-01 7.315170048850883067e-01 1.606875361301155491e-01 2.805557379913887761e-01
1.713798281214492514e-01 3.562845716070106583e-01 9.239647964031612037e-01 4.082206429069812348e-01 8.074401427082014138e-01 7.251255846343679368e-01 7.659732922820531309e-01 6.267313466464325966e-01 8.616845257613326980e-01 7.312913969598699993e-01 4.361857107494251373e-01 4.345815777234520727e-01 7.667468366860645812e-01 7.225334211460604505e-01 9.457626844318962611e-01 3.025292542527374673e-01 2.902897975092408878e-01 2.684703510742760812e-01 6.789121586040782752e-01 3.550225888800678797e-01
1.838970935354866665e-01 5.485097155098734856e-01 2.201459883407550500e-01 7.781504951404139003e-02 6.970893983879034028e-01 6.962575474697746403e-01 9.873677023008924358e-01 6.060433894406354050e-01 8.347291294681480345e-02 8.471892796179530949e-01 2.218500446851944252e-01 7.894464271527141808e-01 7.302672799026541650e-01 5.175683933374971568e-01 6.110461423628121835e-02 2.566979598027936404e-01 2.645342067217998361e-01 5.952117296932761814e-01 6.480028715850897347e-01 9.105720742550995617e-01
7.906673630835212574e-01 1.871652167536790312e-01 3.414508910973262923e-01 6.238506229131937086e-01 1.768678698020030859e-01 6.532865182081279976e-01 7.099098847427129932e-01 4.037061893978246552e-01 2.893565726926452530e-01 2.954401608489094500e-01 9.907839157236292271e-01 1.873694565897875419e-01 8.998222255125910563e-01 8.427603097575504520e-01 6.908160741496367496e-01 6.675481590511340713e-01 2.426063887818853404e-01 8.316193574076544692e-01 9.849703170628991700e-01 3.681950227821503274e-01
1.208466940038224191e-01 4.650742590676348875e-02 6.145682661416467241e-01 5.333475012646197166e-01 7.217023238586461886e-02 6.503406946392257248e-01 2.764236144870609868e-01 2.615227175973841023e-01 4.428221767164393086e-01 7.335268497644820140e-02 8.024517718094867913e-01 8.547549377069011411e-01 6.397740984178172940e-01 4.233317580572673045e-01 7.565226421295334625e-01 3.209862297974843681e-01 6.170020717431176083e-01 8.716025450127278251e-01 6.615098136317044686e-01 3.294450099833868828e-01
7.393674390844837685e-01 6.679434924298325305e-01 4.479502893372934169e-01 9.012050405259725006e-01 5.042057916260128669e-01 8.603322140446828525e-01 1.108037993644647168e-01 6.212612383995501641e-01 1.924055891006466457e-01 9.637689907365819542e-01 3.923892305967112692e-01 4.188171999676717494e-01 4.036149874366397050e-01 5.279558418282870313e-02 3.160628496415150979e-01 6.614510952294667678e-01 5.776795764014338586e-01 1.152834510825648806e-01 6.267097039727589358e-01 2.596534915035413338e-01
1.622879785389743645e-01 2.963867677113400934e-01 6.038359437219269488e-01 4.036037037243447312e-01 5.951887996127566138e-01 9.373970184865143551e-01 8.203982653683261628e-02 3.681727017224993848e-01 9.450169642921081303e-01 5.546272190361141163e-01 7.562225034077850738e-01 2.947497941114001208e-01 9.603007735969532055e-01 4.165127444786359545e-01 5.131277076162231721e-01 8.243933689273230669e-01 8.783512939312527745e-01 9.102807908938604919e-01 3.928316434467300500e-01 9.011655336162252006e-01
1.186132517773701434e-01 6.205022850912690346e-01 7.594934880183783488e-01 8.132892219729184191e-01 1.651188197898396659e-01 1.098146491751802456e-01 1.008586497059287268e-01 2.415176543892592065e-01 2.788396198207504506e-01 9.703295673968724833e-01 5.737742768194064036e-01 3.566549505025690125e-01 5.260094760827783711e-01 9.301616976670075143e-01 7.163185062073579301e-01 9.026504872313106942e-01 3.355970415369857740e-02 2.491316645480403658e-01 5.491953629731162190e-01 5.528599918885974684e-01
5.135698829317486558e-01 9.073721974929493950e-01 7.242181451071628695e-01 3.423619684609474634e-01 6.499665353173705862e-01 9.636096885393341527e-01 5.951545858007244449e-01 8.333855240901804073e-01 1.859712751725497437e-01 1.633040591814408637e-01 7.278886954892026528e-01 5.115072195940308930e-01 4.530490903630631783e-01 8.052077251043474604e-01 7.996731182565197660e-01 3.340965788824148408e-01 7.026849809393576063e-02 4.554864457509192333e-01 6.209083497246838945e-01 3.944207950213663993e-01
5.989522681942949234e-02 2.934917627084000502e-01 1.616515589179667867e-01 1.887154102235943931e-02 5.848176066820182095e-01 5.806532866430886841e-01 7.078742633132002471e-01 5.836226088262527201e-01 4.567352431142985836e-01 6.427778976536180355e-02 8.711823691048494744e-01 4.303118940964132388e-01 7.369353997318990324e-01 1.783749860728327530e-01 3.794245750660455441e-01 6.888433788190329032e-02 5.172668925074759283e-01 5.790825994247985609e-01 6.213608282714606634e-01 4.086986218168341400e-01
9.802779062047783931e-02 8.573278096271176318e-01 1.336987332316799115e-01 8.045533839949279287e-01 6.413179113512410545e-01 7.910752134147349679e-01 7.384513123067156792e-01 2.794990118676149438e-01 2.927762268384059841e-01 5.956883013484497447e-01 6.225208079067789946e-01 5.457806838072223332e-01 9.421653044755172735e-01 4.129381083627726712e-01 7.371622214565416442e-01 2.181875468690577247e-01 3.595162457097275110e-01 2.035529158775548630e-01 4.553232673811513642e-01 3.063386478419471981e-01
4.951221408500320331e-01 5.939926411502812753e-01 2.214781434693020579e-01 9.035250930636286038e-01 8.367456476111488906e-01 7.819086214676117530e-01 4.267865362923883854e-02 4.793413163472778349e-01 8.087039365709912664e-01 3.247310805397114475e-01 6.821855887271033314e-02 8.565654435672435119e-01 2.527679501006971918e-01 4.311017830476789880e-01 1.904400711097480325e-01 7.070154691007117798e-01 8.587354324440824582e-01 9.492968256867940768e-01 1.845420409678801832e-01 6.091992676660620276e-01
9.962731356595778687e-01 8.546149294202506352e-01 2.112206172830666251e-02 5.269564869264544704e-01 3.228702530640892299e-03 4.121408142301858923e-01 5.650682864528620009e-01 4.379945636726657598e-01 1.854513619294233528e-01 1.765070269450612628e-01 8.073713488877189981e-01 3.341403326901405402e-01 1.410950987132366663e-01 4.874602681225687073e-01 3.777316838182587233e-01 7.629285973295213408e-01 9.970209783112052859e-01 8.066211617954068824e-01 9.705329368778752297e-01 6.834855682353252471e-01
9.457935178483861671e-01 6.533341434068584697e-02 2.008874606198852719e-01 2.440849385913301806e-02 5.599796132851148078e-01 9.201329051936261161e-01 9.923334682088800207e-01 9.759456432535185133e-01 5.577162138289160076e-01 4.077128910003851026e-01 5.371838029480360266e-01 4.635689454441864754e-01 3.437476112051318644e-02 8.250823045759714258e-02 1.094578776496917261e-01 2.029529690016539378e-01 2.575459634122545527e-02 1.222019188639653642e-01 2.371242631907334308e-01 5.500972817684369742e-01
7.077093058142092108e-01 2.822292938108206251e-02 9.459205146364755290e-01 9.121871815752723434e-01 7.331774444216896391e-01 8.543878022091757618e-01 2.839807749842265805e-01 3.755847379108288031e-01 2.969717822406008345e-01 8.224320714195763049e-01 5.248501275783229447e-01 6.739589602171485172e-01 5.306612677930734323e-01 4.313373694508583212e-01 2.764565294360572523e-01 8.304884079268030073e-01 3.769790488693669506e-02 1.673845549638628416e-01 7.130975144170664803e-01 8.912261856487230238e-01
4.456987209501031000e-01 5.191446222596542981e-01 2.003843297745959706e-01 7.118850415479160976e-02 1.468939372966349133e-02 9.729505934047975035e-01 9.492933008667523431e-01 9.107201684399227615e-01 8.258232879131832682e-02 4.010882268751015944e-01 5.721073077693685782e-01 5.659048090910192563e-01 7.414521063291306113e-01 8.554579905463935985e-01 4.167447483325212865e-01 2.084153463160611786e-01 8.335241272616400465e-02 1.537865566299519982e-01 1.054574720802903265e-02 8.045649009343478486e-01
2.125673176211878568e-01 1.968518612287915026e-01 4.065775050480311403e-01 9.607176507511659969e-01 3.833099293771784488e-01 3.806502702766603186e-01 1.381978763236350050e-01 8.977699480098169094e-01 4.609526840898037214e-01 1.526437166781461352e-01 5.287618658016817186e-01 1.426949787457001406e-01 1.967677473226111529e-01 2.735716152981749749e-01 8.832205361855138825e-02 1.649608309520698146e-01 3.715154156285072062e-02 2.202361605892895202e-01 2.030402498729739769e-01 1.037359647019275855e-02
6.146885556828083352e-01 2.310275652748511321e-01 9.109177019269830700e-01 1.224914425090274372e-01 1.883316361638370795e-01 2.394354381556585976e-01 3.811130459193554643e-01 6.028082829275732690e-01 1.939818695287769401e-01 1.892766725740430145e-01 7.568856597023678745e-01 2.696154294870167778e-02 1.792334138680407030e-02 1.460318419563603198e-01 5.605391438312248287e-01 2.632414614819316157e-01 5.610004715459985247e-01 7.419861225195381049e-01 6.724776618111499848e-01 3.060514543791926778e-01
7.963026358910827440e-01 2.998409396538079807e-01 4.612946496777692307e-02 1.937408172157341069e-01 8.643436183423266472e-01 8.555348333126721050e-01 3.532955585293432454e-01 5.009265908824078739e-01 5.692756603156067241e-01 2.645992718801712940e-01 2.294654615452812463e-01 4.677796101949789342e-01 1.005946231155323556e-01 7.083430218783891563e-01 1.826007184530821226e-01 8.309808048228837229e-01 8.343129014520256348e-01 3.536735357912992317e-01 5.079453877372832604e-01 5.561421239493323787e-01
3.741925677928734650e-01 5.241283445108975148e-01 9.408460095503086151e-01 7.096585718773473772e-03 3.479470677399552070e-01 3.763170796225430159e-01 7.287178941373858576e-01 3.287840306159933723e-01 6.190981617965967132e-01 4.161870566161361973e-01 3.126906548017454046e-01 6.828990310407149211e-01 9.830036331974620900e-01 5.914819990193981303e-01 2.992928425997127828e-01 9.237272482850444888e-03 6.452561295419345644e-01 5.384651731698218979e-01 5.625671937443468273e-01 4.319628640072400438e-01
4.013729545871191906e-02 1.787973002938455513e-01 6.585842351133192052e-01 9.327362693518662651e-01 5.715365616393597303e-01 6.354931800147560761e-01 7.785579697111520980e-01 6.712349322191405454e-01 2.421094689975881176e-01 4.903913501964674015e-01 4.261787437803525869e-01 4.753443117803939355e-01 5.500736280067228812e-01 9.522849978592509146e-01 5.574144634355201466e-01 7.599355137541452532e-01 8.825964317461317821e-01 7.008912441253154491e-01 8.351468192764857079e-01 1.551326592575245078e-01
9.160712135797315359e-01 4.084242578917878230e-01 2.501685666813580067e-01 4.320165078406990045e-01 9.643545476709086683e-01 6.343070904783243424e-01 1.081859753357640175e-01 1.489754081864917978e-01 4.012647863159009010e-01 4.692891884474739150e-01 4.925802320758339015e-01 2.908297004777324890e-01 5.363583488900608431e-01 8.456016386456505218e-01 3.276665171560916301e-01 3.713715724051965816e-01 5.340756253264850040e-01 4.514427465980087595e-01 4.489552095003990217e-01 2.630265339132902280e-01
1.512520948323414771e-01 9.532694184373169399e-02 6.148378671941683304e-01 2.740004347799873674e-01 4.378070088725787290e-01 8.084983253538244874e-01 4.752266691381367147e-01 7.513553974662030566e-01 1.366568395816617487e-01 2.281200982158094748e-01 9.766009525413587022e-01 6.452158765442455035e-01 3.682958256910300321e-01 4.085798857210218848e-01 1.740394473137703013e-01 1.604034067023184518e-01 6.658140281181522679e-01 2.417610764149181746e-01 5.046187836512271430e-01 2.646037190230365876e-02
5.472422254838282818e-02 2.498993035601909662e-01 3.512159380427278821e-01 1.736552925189646102e-01 2.601024510496985354e-02 5.193217378367050996e-01 8.030618404513467645e-03 2.008980314635464559e-01 9.581441973576061422e-01 6.229429932525910596e-01 6.826483225755657358e-01 5.001279999073696692e-01 8.959532140362322927e-01 6.184403293135121160e-01 8.796823411685685823e-01 7.831296929927608064e-01 8.724104385920250504e-01 6.438395747138404568e-01 1.034020498753460693e-01 6.667774715952962117e-01
9.057490270884112071e-01 3.811074170869318545e-01 9.377482561828457408e-01 8.018656016846847923e-01 6.775478212099750319e-02 2.446483083888860710e-01 1.353817109875536939e-01 4.744491873623173372e-01 6.692842834330345880e-01 8.394777194467483161e-01 4.889237197823252945e-01 9.069370412576249763e-01 6.533066429788789709e-01 5.168088957922956084e-02 8.977119281999934586e-01 5.344466991071122886e-01 9.367449125280817857e-01 1.393271016215287261e-01 7.807232150395494452e-01 6.673893515951462296e-01
8.646072429307177787e-01 4.715868938105121089e-01 4.048814905371993511e-01 1.719715463089813712e-01 7.714944778156798133e-01 9.782707419744739452e-01 5.464080581784879209e-01 2.754113727716909210e-01 6.630704759985583951e-01 2.361768316635630693e-01 1.164687109358841788e-01 2.011381717968701022e-01 1.968835772427776076e-01 8.018540189520418915e-01 8.496348526536110501e-01 4.171651178641663238e-01 2.429871392370842598e-01 2.393815388295126301e-01 8.344171650635695547e-01 7.577653585593679963e-02
9.488886290257652067e-01 3.974178576248180716e-01 6.819406670238640222e-01 9.899042908457689194e-02 1.371653606276636017e-01 2.669767360357671038e-01 8.375111649477753328e-01 2.067790246159171286e-01 2.092950312465324814e-02 5.627482563376761115e-01 1.193728257072046439e-01 4.335916454239028273e-01 1.564881868081356986e-01 2.341183539110921474e-01 7.174162834249776521e-01 4.083571957385323525e-01 2.420368495423531607e-01 5.812540205984456643e-01 5.487667310506995078e-01 4.747890296242565089e-01
3.400707281175374685e-01 4.960222389927715358e-02 8.237936713594303795e-01 5.032426215505102496e-01 5.530460487986742502e-01 9.665955842521524177e-01 1.082236600256238912e-01 2.857585770645206802e-01 2.134297195550503012e-01 8.509719436316420804e-01 6.820363397626377777e-01 4.492987364293764552e-01 6.047308254584385923e-01 8.604295280764034937e-01 5.245093511101982520e-01 6.493279409936747459e-02 3.370231198104342019e-01 6.639398218898628912e-02 9.775250793972054542e-01 8.333598113432120202e-01
5.781298498364312310e-01 5.952447398837239501e-01 4.828338611581216577e-01 1.553038992521610373e-01 9.835189846629166510e-02 1.989446108857717554e-01 4.651823446303403609e-01 6.226883979936984614e-01 4.206965955499535337e-01 6.799166888743309878e-01 4.112302196834383139e-01 1.504448417756102385e-01 8.443080212623285119e-01 1.156361995406515186e-01 4.206262552842102709e-01 4.347350935103815317e-01 9.893027940625407357e-01 2.877911076028647486e-01 4.058513015746800789e-02 4.225067139105320724e-02
2.372967071401850259e-01 2.976688940831995200e-02 1.934512927985639896e-01 9.072952347398394179e-01 6.367437093308100371e-01 3.378339549771056660e-01 7.298895911980374240e-02 7.708944357716098761e-01 1.226978779659105845e-01 3.263401412009276914e-01 2.475548998298425785e-01 3.428290059271932311e-01 6.443797673126020475e-01 1.036696132790918545e-01 3.346324602559161976e-01 6.178749895221228305e-01 2.165311658625903579e-01 9.783954587577297080e-01 6.060761406388879280e-01 4.765279216395057471e-01
4.278153550981333986e-02 7.080663000744324975e-02 6.312799139953373384e-01 5.229689249934189599e-01 9.662322108333247783e-01 3.359619018778555732e-01 1.858838929052014644e-01 8.907343576058113221e-02 1.096545089051930155e-01 5.391897200257097511e-01 2.372788388527253822e-01 5.449544753801699448e-01 5.227246098527893459e-02 3.105849330037567801e-01 6.184344619377253327e-01 9.102589625439605481e-02 8.321477066977489567e-02 6.544075093023766776e-01 7.581669002241494537e-01 7.149886907510984990e-01
3.735875993859710809e-01 5.509150004115253019e-01 5.048392376132927462e-01 2.754325261884512654e-01 8.181704642546393513e-01 8.191077667083812575e-01 9.409743698794449385e-01 2.721690982824583882e-01 4.057440999138350879e-02 9.643828333444326439e-01 4.069319957225220330e-01 8.163088876754223122e-01 5.187819779544637910e-01 1.108764649616250653e-01 6.675209186523715088e-01 9.894539609754574583e-01 6.905192389246832541e-01 3.013096521397666816e-01 8.659283175995940995e-01 4.287830529967574522e-01
8.566404842940560371e-01 5.750852691117742665e-01 3.931115521336310259e-01 9.620207067757193808e-01 2.695533342037181868e-01 7.157025281721429710e-02 8.109001833915849833e-01 1.926657239112354869e-01 9.197421915829305794e-01 2.400573700205965721e-01 2.801695088812997669e-01 7.596647875328843558e-02 2.935483182187398343e-01 1.268336780109873274e-01 9.307372681966366024e-01 5.427172193054093929e-01 9.653900297593321911e-01 4.427229647288442038e-01 7.667619091999876568e-01 1.812515010665904924e-01
3.684406808378992704e-01 5.775574042212336945e-01 2.010105053468780323e-02 1.260732893016103251e-02 1.651436186376608051e-01 7.272232058319850756e-01 3.753562269642981564e-01 8.449839016778594170e-01 3.740040993450105544e-01 9.999851143636780959e-01 8.340779086121842267e-01 2.698073579712831904e-01 7.798141325602618856e-01 7.938433227957990557e-01 4.992521255771042998e-02 4.453586204245844060e-01 1.754616415593193146e-01 4.502245066046006716e-02 4.715962021122201975e-01 4.883087617474597408e-01
3.040199807127915710e-01 2.749214030670299458e-01 2.088229203789929711e-01 1.785153110169711566e-01 1.549539982143764982e-01 1.877030537948750633e-01 3.590343974266085869e-02 7.769143515953236268e-01 2.141271580951128461e-01 7.889290211036174005e-01 1.091068005847954936e-01 8.626663889915222594e-01 5.799629712770393297e-01 8.811629108091819651e-01 3.890398013101749042e-01 8.002978821710845514e-01 4.758428819213135208e-01 9.050183351150231648e-01 1.451165774214657755e-02 3.229688427978614218e-01
1.440882632871403057e-01 9.678815101947149113e-01 4.827843373024710560e-01 2.191696489530816638e-01 8.420652912553749925e-01 6.645049632939324935e-01 2.594389767978131367e-01 2.138595019133017194e-01 8.079313360388337140e-01 2.213457731775010373e-01 9.840593417121723530e-01 4.015895351588174567e-01 4.516350964338702312e-01 8.723679505680352886e-01 1.517159406462276205e-02 3.363241155049724318e-01 7.160966002831410382e-01 1.448152674609918256e-01 1.849607254783280919e-02 4.432148333643128879e-01
6.539120144063353957e-01 6.037829790066957525e-01 5.913598931909511691e-01 2.131228648410345983e-01 7.639426439236651767e-03 7.575053170256152990e-01 1.482909783126091785e-01 5.059054086510452741e-01 7.736230571182662885e-01 2.548851960166353958e-01 1.084199872819238131e-01 8.773521944495882297e-01 4.405017095257448556e-01 6.906023600743073088e-01 4.394845445734685274e-02 3.576559266193046760e-01 9.678153854298507941e-01 2.357323982659946804e-01 7.546124455742273529e-01 9.009090483866732946e-01
1.703477043909829014e-02 6.315184751735311020e-01 1.468339108681629979e-01 4.544870475002024124e-01 9.627026737610362428e-01 3.482708970280380401e-01 9.796922010866101482e-01 6.872908300621267674e-01 2.401198202866178244e-01 4.458526682802188557e-01 7.594028706941393647e-01 2.928792872939399716e-01 3.939985413976440087e-01 7.564101493190986680e-01 1.374169258982552710e-01 4.416417049080805235e-01 8.642408032957342723e-01 6.012430850920159608e-01 3.317693600831376211e-01 6.305504338349732230e-02
